:[-0.000000,-0.009828,-0.000000,-0.000000,-0.000000,0.009828,-0.000000,-0.009828,-0.000000,-0.000000,-0.000000,0.009828]
:[-0.000000,-0.010441,-0.000000,-0.000000,-0.000000,0.010441,-0.000000,-0.010441,-0.000000,-0.000000,-0.000000,0.010441]
:[-0.000000,-0.011054,-0.000000,-0.000000,-0.000000,0.011054,-0.000000,-0.011054,-0.000000,-0.000000,-0.000000,0.011054]
:[-0.000000,-0.011667,-0.000000,-0.000000,-0.000000,0.011667,-0.000000,-0.011667,-0.000000,-0.000000,-0.000000,0.011667]
:[-0.000000,-0.012279,-0.000000,-0.000000,-0.000000,0.012279,-0.000000,-0.012279,-0.000000,-0.000000,-0.000000,0.012279]
:[-0.000000,-0.012891,-0.000000,-0.000000,-0.000000,0.012891,-0.000000,-0.012891,-0.000000,-0.000000,-0.000000,0.012891]
:[-0.000000,-0.013503,-0.000000,-0.000000,-0.000000,0.013503,-0.000000,-0.013503,-0.000000,-0.000000,-0.000000,0.013503]
:[-0.000000,-0.014115,-0.000000,-0.000000,-0.000000,0.014115,-0.000000,-0.014115,-0.000000,-0.000000,-0.000000,0.014115]
:[-0.000000,-0.014726,-0.000000,-0.000000,-0.000000,0.014726,-0.000000,-0.014726,-0.000000,-0.000000,-0.000000,0.014726]
:[-0.000000,-0.015337,-0.000000,-0.000000,-0.000000,0.015337,-0.000000,-0.015337,-0.000000,-0.000000,-0.000000,0.015337]
:[-0.000000,-0.015948,-0.000000,-0.000000,-0.000000,0.015948,-0.000000,-0.015948,-0.000000,-0.000000,-0.000000,0.015948]
:[-0.000000,-0.016558,-0.000000,-0.000000,-0.000000,0.016558,-0.000000,-0.016558,-0.000000,-0.000000,-0.000000,0.016558]
:[-0.000000,-0.017168,-0.000000,-0.000000,-0.000000,0.017168,-0.000000,-0.017168,-0.000000,-0.000000,-0.000000,0.017168]
:[-0.000000,-0.017778,-0.000000,-0.000000,-0.000000,0.017778,-0.000000,-0.017778,-0.000000,-0.000000,-0.000000,0.017778]
:[-0.000000,-0.018387,-0.000000,-0.000000,-0.000000,0.018387,-0.000000,-0.018387,-0.000000,-0.000000,-0.000000,0.018387]
:[-0.000000,-0.018996,-0.000000,-0.000000,-0.000000,0.018996,-0.000000,-0.018996,-0.000000,-0.000000,-0.000000,0.018996]
:[-0.000000,-0.019605,-0.000000,-0.000000,-0.000000,0.019605,-0.000000,-0.019605,-0.000000,-0.000000,-0.000000,0.019605]
:[-0.000000,-0.020213,-0.000000,-0.000000,-0.000000,0.020213,-0.000000,-0.020213,-0.000000,-0.000000,-0.000000,0.020213]
:[-0.000000,-0.020821,-0.000000,-0.000000,-0.000000,0.020821,-0.000000,-0.020821,-0.000000,-0.000000,-0.000000,0.020821]
:[-0.000000,-0.021428,-0.000000,-0.000000,-0.000000,0.021428,-0.000000,-0.021428,-0.000000,-0.000000,-0.000000,0.021428]
:[-0.000000,-0.022035,-0.000000,-0.000000,-0.000000,0.022035,-0.000000,-0.022035,-0.000000,-0.000000,-0.000000,0.022035]
:[-0.000000,-0.022642,-0.000000,-0.000000,-0.000000,0.022642,-0.000000,-0.022642,-0.000000,-0.000000,-0.000000,0.022642]
:[-0.000000,-0.023248,-0.000000,-0.000000,-0.000000,0.023248,-0.000000,-0.023248,-0.000000,-0.000000,-0.000000,0.023248]
:[-0.000000,-0.023853,-0.000000,-0.000000,-0.000000,0.023853,-0.000000,-0.023853,-0.000000,-0.000000,-0.000000,0.023853]
:[-0.000000,-0.024459,-0.000000,-0.000000,-0.000000,0.024459,-0.000000,-0.024459,-0.000000,-0.000000,-0.000000,0.024459]
:[-0.000000,-0.025063,-0.000000,-0.000000,-0.000000,0.025063,-0.000000,-0.025063,-0.000000,-0.000000,-0.000000,0.025063]
:[-0.000000,-0.025667,-0.000000,-0.000000,-0.000000,0.025667,-0.000000,-0.025667,-0.000000,-0.000000,-0.000000,0.025667]
:[-0.000000,-0.026271,-0.000000,-0.000000,-0.000000,0.026271,-0.000000,-0.026271,-0.000000,-0.000000,-0.000000,0.026271]
:[-0.000000,-0.026874,-0.000000,-0.000000,-0.000000,0.026874,-0.000000,-0.026874,-0.000000,-0.000000,-0.000000,0.026874]
:[-0.000000,-0.027477,-0.000000,-0.000000,-0.000000,0.027477,-0.000000,-0.027477,-0.000000,-0.000000,-0.000000,0.027477]
:[-0.000000,-0.028079,-0.000000,-0.000000,-0.000000,0.028079,-0.000000,-0.028079,-0.000000,-0.000000,-0.000000,0.028079]
:[-0.000000,-0.028680,-0.000000,-0.000000,-0.000000,0.028680,-0.000000,-0.028680,-0.000000,-0.000000,-0.000000,0.028680]
:[-0.000000,-0.029281,-0.000000,-0.000000,-0.000000,0.029281,-0.000000,-0.029281,-0.000000,-0.000000,-0.000000,0.029281]
:[-0.000000,-0.029882,-0.000000,-0.000000,-0.000000,0.029882,-0.000000,-0.029882,-0.000000,-0.000000,-0.000000,0.029882]
:[-0.000000,-0.030482,-0.000000,-0.000000,-0.000000,0.030482,-0.000000,-0.030482,-0.000000,-0.000000,-0.000000,0.030482]
:[-0.000000,-0.031081,-0.000000,-0.000000,-0.000000,0.031081,-0.000000,-0.031081,-0.000000,-0.000000,-0.000000,0.031081]
:[-0.000000,-0.031679,-0.000000,-0.000000,-0.000000,0.031679,-0.000000,-0.031679,-0.000000,-0.000000,-0.000000,0.031679]
:[-0.000000,-0.032277,-0.000000,-0.000000,-0.000000,0.032277,-0.000000,-0.032277,-0.000000,-0.000000,-0.000000,0.032277]
:[-0.000000,-0.032875,-0.000000,-0.000000,-0.000000,0.032875,-0.000000,-0.032875,-0.000000,-0.000000,-0.000000,0.032875]
:[-0.000000,-0.033471,-0.000000,-0.000000,-0.000000,0.033471,-0.000000,-0.033471,-0.000000,-0.000000,-0.000000,0.033471]
:[-0.000000,-0.034067,-0.000000,-0.000000,-0.000000,0.034067,-0.000000,-0.034067,-0.000000,-0.000000,-0.000000,0.034067]
:[-0.000000,-0.034663,-0.000000,-0.000000,-0.000000,0.034663,-0.000000,-0.034663,-0.000000,-0.000000,-0.000000,0.034663]
:[-0.000000,-0.035257,-0.000000,-0.000000,-0.000000,0.035257,-0.000000,-0.035257,-0.000000,-0.000000,-0.000000,0.035257]
:[-0.000000,-0.035851,-0.000000,-0.000000,-0.000000,0.035851,-0.000000,-0.035851,-0.000000,-0.000000,-0.000000,0.035851]
:[-0.000000,-0.036445,-0.000000,-0.000000,-0.000000,0.036445,-0.000000,-0.036445,-0.000000,-0.000000,-0.000000,0.036445]
:[-0.000000,-0.037037,-0.000000,-0.000000,-0.000000,0.037037,-0.000000,-0.037037,-0.000000,-0.000000,-0.000000,0.037037]
:[-0.000000,-0.037629,-0.000000,-0.000000,-0.000000,0.037629,-0.000000,-0.037629,-0.000000,-0.000000,-0.000000,0.037629]
:[-0.000000,-0.038220,-0.000000,-0.000000,-0.000000,0.038220,-0.000000,-0.038220,-0.000000,-0.000000,-0.000000,0.038220]
:[-0.000000,-0.038811,-0.000000,-0.000000,-0.000000,0.038811,-0.000000,-0.038811,-0.000000,-0.000000,-0.000000,0.038811]
:[-0.000000,-0.039401,-0.000000,-0.000000,-0.000000,0.039401,-0.000000,-0.039401,-0.000000,-0.000000,-0.000000,0.039401]
:[-0.000000,-0.039989,-0.000000,-0.000000,-0.000000,0.039989,-0.000000,-0.039989,-0.000000,-0.000000,-0.000000,0.039989]
:[-0.000000,-0.040578,-0.000000,-0.000000,-0.000000,0.040578,-0.000000,-0.040578,-0.000000,-0.000000,-0.000000,0.040578]
:[-0.000000,-0.041165,-0.000000,-0.000000,-0.000000,0.041165,-0.000000,-0.041165,-0.000000,-0.000000,-0.000000,0.041165]
:[-0.000000,-0.041752,-0.000000,-0.000000,-0.000000,0.041752,-0.000000,-0.041752,-0.000000,-0.000000,-0.000000,0.041752]
:[-0.000000,-0.042337,-0.000000,-0.000000,-0.000000,0.042337,-0.000000,-0.042337,-0.000000,-0.000000,-0.000000,0.042337]
:[-0.000000,-0.042922,-0.000000,-0.000000,-0.000000,0.042922,-0.000000,-0.042922,-0.000000,-0.000000,-0.000000,0.042922]
:[-0.000000,-0.043506,-0.000000,-0.000000,-0.000000,0.043506,-0.000000,-0.043506,-0.000000,-0.000000,-0.000000,0.043506]
:[-0.000000,-0.044090,-0.000000,-0.000000,-0.000000,0.044090,-0.000000,-0.044090,-0.000000,-0.000000,-0.000000,0.044090]
:[-0.000000,-0.044672,-0.000000,-0.000000,-0.000000,0.044672,-0.000000,-0.044672,-0.000000,-0.000000,-0.000000,0.044672]
:[-0.000000,-0.045254,-0.000000,-0.000000,-0.000000,0.045254,-0.000000,-0.045254,-0.000000,-0.000000,-0.000000,0.045254]
:[-0.000000,-0.045834,-0.000000,-0.000000,-0.000000,0.045834,-0.000000,-0.045834,-0.000000,-0.000000,-0.000000,0.045834]
:[-0.000000,-0.046414,-0.000000,-0.000000,-0.000000,0.046414,-0.000000,-0.046414,-0.000000,-0.000000,-0.000000,0.046414]
:[-0.000000,-0.046993,-0.000000,-0.000000,-0.000000,0.046993,-0.000000,-0.046993,-0.000000,-0.000000,-0.000000,0.046993]
:[-0.000000,-0.047571,-0.000000,-0.000000,-0.000000,0.047571,-0.000000,-0.047571,-0.000000,-0.000000,-0.000000,0.047571]
:[-0.000000,-0.048148,-0.000000,-0.000000,-0.000000,0.048148,-0.000000,-0.048148,-0.000000,-0.000000,-0.000000,0.048148]
:[-0.000000,-0.048725,-0.000000,-0.000000,-0.000000,0.048725,-0.000000,-0.048725,-0.000000,-0.000000,-0.000000,0.048725]
:[-0.000000,-0.049300,-0.000000,-0.000000,-0.000000,0.049300,-0.000000,-0.049300,-0.000000,-0.000000,-0.000000,0.049300]
:[-0.000000,-0.049874,-0.000000,-0.000000,-0.000000,0.049874,-0.000000,-0.049874,-0.000000,-0.000000,-0.000000,0.049874]
:[-0.000000,-0.050448,-0.000000,-0.000000,-0.000000,0.050448,-0.000000,-0.050448,-0.000000,-0.000000,-0.000000,0.050448]
:[-0.000000,-0.051020,-0.000000,-0.000000,-0.000000,0.051020,-0.000000,-0.051020,-0.000000,-0.000000,-0.000000,0.051020]
:[-0.000000,-0.051591,-0.000000,-0.000000,-0.000000,0.051591,-0.000000,-0.051591,-0.000000,-0.000000,-0.000000,0.051591]
:[-0.000000,-0.052162,-0.001592,0.003229,-0.001637,0.052162,-0.000000,-0.052162,-0.001592,0.003229,-0.001637,0.052162]
:[-0.000000,-0.052731,-0.005410,0.010971,-0.005561,0.052731,-0.000000,-0.052731,-0.005410,0.010971,-0.005561,0.052731]
:[-0.000000,-0.053300,-0.007556,0.015322,-0.007766,0.053300,-0.000000,-0.053300,-0.007556,0.015322,-0.007766,0.053300]
:[-0.000000,-0.053867,-0.009274,0.018807,-0.009532,0.053867,-0.000000,-0.053867,-0.009274,0.018807,-0.009532,0.053867]
:[-0.000000,-0.054434,-0.010773,0.021845,-0.011072,0.054434,-0.000000,-0.054434,-0.010773,0.021845,-0.011072,0.054434]
:[-0.000000,-0.054999,-0.012133,0.024603,-0.012470,0.054999,-0.000000,-0.054999,-0.012133,0.024603,-0.012470,0.054999]
:[-0.000000,-0.055564,-0.013398,0.027168,-0.013770,0.055564,-0.000000,-0.055564,-0.013398,0.027168,-0.013770,0.055564]
:[-0.000000,-0.056127,-0.014592,0.029590,-0.014998,0.056127,-0.000000,-0.056127,-0.014592,0.029590,-0.014998,0.056127]
:[-0.000000,-0.056689,-0.015733,0.031903,-0.016170,0.056689,-0.000000,-0.056689,-0.015733,0.031903,-0.016170,0.056689]
:[-0.000000,-0.057251,-0.016831,0.034130,-0.017299,0.057251,-0.000000,-0.057251,-0.016831,0.034130,-0.017299,0.057251]
:[-0.000000,-0.057811,-0.017895,0.036287,-0.018392,0.057811,-0.000000,-0.057811,-0.017895,0.036287,-0.018392,0.057811]
:[-0.000000,-0.058370,-0.018931,0.038387,-0.019457,0.058370,-0.000000,-0.058370,-0.018931,0.038387,-0.019457,0.058370]
:[-0.000000,-0.058928,-0.019942,0.040439,-0.020496,0.058928,-0.000000,-0.058928,-0.019942,0.040439,-0.020496,0.058928]
:[-0.000000,-0.059485,-0.020934,0.042450,-0.021516,0.059485,-0.000000,-0.059485,-0.020934,0.042450,-0.021516,0.059485]
:[-0.000000,-0.060040,-0.021909,0.044427,-0.022518,0.060040,-0.000000,-0.060040,-0.021909,0.044427,-0.022518,0.060040]
:[-0.000000,-0.060595,-0.022869,0.046374,-0.023505,0.060595,-0.000000,-0.060595,-0.022869,0.046374,-0.023505,0.060595]
:[-0.000000,-0.061148,-0.023817,0.048295,-0.024478,0.061148,-0.000000,-0.061148,-0.023817,0.048295,-0.024478,0.061148]
:[-0.000000,-0.061701,-0.024753,0.050194,-0.025441,0.061701,-0.000000,-0.061701,-0.024753,0.050194,-0.025441,0.061701]
:[-0.000000,-0.062252,-0.025680,0.052073,-0.026393,0.062252,-0.000000,-0.062252,-0.025680,0.052073,-0.026393,0.062252]
:[-0.000000,-0.062802,-0.026598,0.053936,-0.027337,0.062802,-0.000000,-0.062802,-0.026598,0.053936,-0.027337,0.062802]
:[-0.000000,-0.063351,-0.027509,0.055783,-0.028274,0.063351,-0.000000,-0.063351,-0.027509,0.055783,-0.028274,0.063351]
:[-0.000000,-0.063898,-0.028414,0.057617,-0.029203,0.063898,-0.000000,-0.063898,-0.028414,0.057617,-0.029203,0.063898]
:[-0.000000,-0.064445,-0.029312,0.059439,-0.030127,0.064445,-0.000000,-0.064445,-0.029312,0.059439,-0.030127,0.064445]
:[-0.000000,-0.064990,-0.030206,0.061250,-0.031045,0.064990,-0.000000,-0.064990,-0.030206,0.061250,-0.031045,0.064990]
:[-0.000000,-0.065534,-0.031094,0.063053,-0.031958,0.065534,-0.000000,-0.065534,-0.031094,0.063053,-0.031958,0.065534]
:[-0.000000,-0.066076,-0.031979,0.064847,-0.032868,0.066076,-0.000000,-0.066076,-0.031979,0.064847,-0.032868,0.066076]
:[-0.000000,-0.066618,-0.032860,0.066634,-0.033774,0.066618,-0.000000,-0.066618,-0.032860,0.066634,-0.033774,0.066618]
:[-0.000000,-0.067158,-0.033738,0.068414,-0.034676,0.067158,-0.000000,-0.067158,-0.033738,0.068414,-0.034676,0.067158]
:[-0.000000,-0.067697,-0.034614,0.070189,-0.035576,0.067697,-0.000000,-0.067697,-0.034614,0.070189,-0.035576,0.067697]
:[-0.000000,-0.068235,-0.035486,0.071959,-0.036472,0.068235,-0.000000,-0.068235,-0.035486,0.071959,-0.036472,0.068235]
:[-0.000000,-0.068771,-0.036357,0.073724,-0.037367,0.068771,-0.000000,-0.068771,-0.036357,0.073724,-0.037367,0.068771]
:[-0.000000,-0.069307,-0.037225,0.075485,-0.038260,0.069307,-0.000000,-0.069307,-0.037225,0.075485,-0.038260,0.069307]
:[-0.000000,-0.069840,-0.038092,0.077242,-0.039150,0.069840,-0.000000,-0.069840,-0.038092,0.077242,-0.039150,0.069840]
:[-0.000000,-0.070373,-0.038957,0.078996,-0.040040,0.070373,-0.000000,-0.070373,-0.038957,0.078996,-0.040040,0.070373]
:[-0.000000,-0.070904,-0.039821,0.080748,-0.040927,0.070904,-0.000000,-0.070904,-0.039821,0.080748,-0.040927,0.070904]
:[-0.000000,-0.071434,-0.040683,0.082497,-0.041814,0.071434,-0.000000,-0.071434,-0.040683,0.082497,-0.041814,0.071434]
:[-0.000000,-0.071963,-0.041545,0.084244,-0.042700,0.071963,-0.000000,-0.071963,-0.041545,0.084244,-0.042700,0.071963]
:[-0.000000,-0.072490,-0.042405,0.085990,-0.043584,0.072490,-0.000000,-0.072490,-0.042405,0.085990,-0.043584,0.072490]
:[-0.000000,-0.073016,-0.043265,0.087733,-0.044468,0.073016,-0.000000,-0.073016,-0.043265,0.087733,-0.044468,0.073016]
:[-0.000000,-0.073541,-0.044125,0.089476,-0.045351,0.073541,-0.000000,-0.073541,-0.044125,0.089476,-0.045351,0.073541]
:[-0.000000,-0.074064,-0.044983,0.091217,-0.046234,0.074064,-0.000000,-0.074064,-0.044983,0.091217,-0.046234,0.074064]
:[-0.000000,-0.074586,-0.045841,0.092957,-0.047116,0.074586,-0.000000,-0.074586,-0.045841,0.092957,-0.047116,0.074586]
:[-0.000000,-0.075106,-0.046699,0.094697,-0.047998,0.075106,-0.000000,-0.075106,-0.046699,0.094697,-0.047998,0.075106]
:[-0.000000,-0.075625,-0.047557,0.096436,-0.048879,0.075625,-0.000000,-0.075625,-0.047557,0.096436,-0.048879,0.075625]
:[-0.000000,-0.076143,-0.048414,0.098174,-0.049760,0.076143,-0.000000,-0.076143,-0.048414,0.098174,-0.049760,0.076143]
:[-0.000000,-0.076659,-0.049271,0.099913,-0.050641,0.076659,-0.000000,-0.076659,-0.049271,0.099913,-0.050641,0.076659]
:[-0.000000,-0.077174,-0.050129,0.101651,-0.051522,0.077174,-0.000000,-0.077174,-0.050129,0.101651,-0.051522,0.077174]
:[-0.000000,-0.077687,-0.050986,0.103389,-0.052403,0.077687,-0.000000,-0.077687,-0.050986,0.103389,-0.052403,0.077687]
:[-0.000000,-0.078199,-0.051843,0.105127,-0.053284,0.078199,-0.000000,-0.078199,-0.051843,0.105127,-0.053284,0.078199]
:[-0.000000,-0.078710,-0.052700,0.106865,-0.054165,0.078710,-0.000000,-0.078710,-0.052700,0.106865,-0.054165,0.078710]
:[-0.000000,-0.079219,-0.053557,0.108603,-0.055046,0.079219,-0.000000,-0.079219,-0.053557,0.108603,-0.055046,0.079219]
:[-0.000000,-0.079726,-0.054414,0.110342,-0.055927,0.079726,-0.000000,-0.079726,-0.054414,0.110342,-0.055927,0.079726]
:[-0.000000,-0.080232,-0.055272,0.112081,-0.056809,0.080232,-0.000000,-0.080232,-0.055272,0.112081,-0.056809,0.080232]
:[-0.000000,-0.080737,-0.056129,0.113820,-0.057690,0.080737,-0.000000,-0.080737,-0.056129,0.113820,-0.057690,0.080737]
:[-0.000000,-0.081240,-0.056987,0.115560,-0.058572,0.081240,-0.000000,-0.081240,-0.056987,0.115560,-0.058572,0.081240]
:[-0.000000,-0.081741,-0.057846,0.117300,-0.059454,0.081741,-0.000000,-0.081741,-0.057846,0.117300,-0.059454,0.081741]
:[-0.000000,-0.082241,-0.058704,0.119040,-0.060337,0.082241,-0.000000,-0.082241,-0.058704,0.119040,-0.060337,0.082241]
:[-0.000000,-0.082740,-0.059563,0.120782,-0.061219,0.082740,-0.000000,-0.082740,-0.059563,0.120782,-0.061219,0.082740]
:[-0.000000,-0.083237,-0.060422,0.122524,-0.062102,0.083237,-0.000000,-0.083237,-0.060422,0.122524,-0.062102,0.083237]
:[-0.000000,-0.083732,-0.061281,0.124266,-0.062985,0.083732,-0.000000,-0.083732,-0.061281,0.124266,-0.062985,0.083732]
:[-0.000000,-0.084226,-0.062140,0.126009,-0.063869,0.084226,-0.000000,-0.084226,-0.062140,0.126009,-0.063869,0.084226]
:[-0.000000,-0.084719,-0.063000,0.127753,-0.064753,0.084719,-0.000000,-0.084719,-0.063000,0.127753,-0.064753,0.084719]
:[-0.000000,-0.085209,-0.063861,0.129498,-0.065637,0.085209,-0.000000,-0.085209,-0.063861,0.129498,-0.065637,0.085209]
:[-0.000000,-0.085699,-0.064721,0.131243,-0.066522,0.085699,-0.000000,-0.085699,-0.064721,0.131243,-0.066522,0.085699]
:[-0.000000,-0.086186,-0.065582,0.132989,-0.067407,0.086186,-0.000000,-0.086186,-0.065582,0.132989,-0.067407,0.086186]
:[-0.000000,-0.086672,-0.066444,0.134735,-0.068292,0.086672,-0.000000,-0.086672,-0.066444,0.134735,-0.068292,0.086672]
:[-0.000000,-0.087157,-0.067305,0.136483,-0.069178,0.087157,-0.000000,-0.087157,-0.067305,0.136483,-0.069178,0.087157]
:[-0.000000,-0.087639,-0.068167,0.138231,-0.070064,0.087639,-0.000000,-0.087639,-0.068167,0.138231,-0.070064,0.087639]
:[-0.000000,-0.088121,-0.069030,0.139980,-0.070950,0.088121,-0.000000,-0.088121,-0.069030,0.139980,-0.070950,0.088121]
:[-0.000000,-0.088600,-0.069892,0.141730,-0.071837,0.088600,-0.000000,-0.088600,-0.069892,0.141730,-0.071837,0.088600]
:[-0.000000,-0.089078,-0.070756,0.143480,-0.072724,0.089078,-0.000000,-0.089078,-0.070756,0.143480,-0.072724,0.089078]
:[-0.000000,-0.089554,-0.071619,0.145231,-0.073612,0.089554,-0.000000,-0.089554,-0.071619,0.145231,-0.073612,0.089554]
:[-0.000000,-0.090029,-0.072483,0.146983,-0.074500,0.090029,-0.000000,-0.090029,-0.072483,0.146983,-0.074500,0.090029]
:[-0.000000,-0.090502,-0.073347,0.148736,-0.075388,0.090502,-0.000000,-0.090502,-0.073347,0.148736,-0.075388,0.090502]
:[-0.000000,-0.090973,-0.074212,0.150489,-0.076277,0.090973,-0.000000,-0.090973,-0.074212,0.150489,-0.076277,0.090973]
:[-0.000000,-0.091443,-0.075077,0.152243,-0.077166,0.091443,-0.000000,-0.091443,-0.075077,0.152243,-0.077166,0.091443]
:[-0.000000,-0.091911,-0.075942,0.153998,-0.078056,0.091911,-0.000000,-0.091911,-0.075942,0.153998,-0.078056,0.091911]
:[-0.000000,-0.092377,-0.076807,0.155753,-0.078945,0.092377,-0.000000,-0.092377,-0.076807,0.155753,-0.078945,0.092377]
:[-0.000000,-0.092841,-0.077673,0.157509,-0.079836,0.092841,-0.000000,-0.092841,-0.077673,0.157509,-0.079836,0.092841]
:[-0.000000,-0.093304,-0.078540,0.159266,-0.080726,0.093304,-0.000000,-0.093304,-0.078540,0.159266,-0.080726,0.093304]
:[-0.000000,-0.093765,-0.079406,0.161023,-0.081617,0.093765,-0.000000,-0.093765,-0.079406,0.161023,-0.081617,0.093765]
:[-0.000000,-0.094224,-0.080273,0.162781,-0.082508,0.094224,-0.000000,-0.094224,-0.080273,0.162781,-0.082508,0.094224]
:[-0.000000,-0.094682,-0.081140,0.164540,-0.083399,0.094682,-0.000000,-0.094682,-0.081140,0.164540,-0.083399,0.094682]
:[-0.000000,-0.095138,-0.082008,0.166299,-0.084291,0.095138,-0.000000,-0.095138,-0.082008,0.166299,-0.084291,0.095138]
:[-0.000000,-0.095592,-0.082875,0.168059,-0.085183,0.095592,-0.000000,-0.095592,-0.082875,0.168059,-0.085183,0.095592]
:[-0.000000,-0.096044,-0.083743,0.169819,-0.086075,0.096044,-0.000000,-0.096044,-0.083743,0.169819,-0.086075,0.096044]
:[-0.000000,-0.096495,-0.084612,0.171580,-0.086968,0.096495,-0.000000,-0.096495,-0.084612,0.171580,-0.086968,0.096495]
:[-0.000000,-0.096943,-0.085480,0.173341,-0.087861,0.096943,-0.000000,-0.096943,-0.085480,0.173341,-0.087861,0.096943]
:[-0.000000,-0.097390,-0.086349,0.175103,-0.088754,0.097390,-0.000000,-0.097390,-0.086349,0.175103,-0.088754,0.097390]
:[-0.000000,-0.097835,-0.087218,0.176865,-0.089647,0.097835,-0.000000,-0.097835,-0.087218,0.176865,-0.089647,0.097835]
:[-0.000000,-0.098279,-0.088087,0.178628,-0.090541,0.098279,-0.000000,-0.098279,-0.088087,0.178628,-0.090541,0.098279]
:[-0.000000,-0.098720,-0.088957,0.180391,-0.091434,0.098720,-0.000000,-0.098720,-0.088957,0.180391,-0.091434,0.098720]
:[-0.000000,-0.099160,-0.089826,0.182155,-0.092328,0.099160,-0.000000,-0.099160,-0.089826,0.182155,-0.092328,0.099160]
:[-0.000000,-0.099598,-0.090696,0.183918,-0.093223,0.099598,-0.000000,-0.099598,-0.090696,0.183918,-0.093223,0.099598]
:[-0.000000,-0.100034,-0.091566,0.185683,-0.094117,0.100034,-0.000000,-0.100034,-0.091566,0.185683,-0.094117,0.100034]
:[-0.000000,-0.100468,-0.092436,0.187447,-0.095011,0.100468,-0.000000,-0.100468,-0.092436,0.187447,-0.095011,0.100468]
:[-0.000000,-0.100900,-0.093306,0.189212,-0.095906,0.100900,-0.000000,-0.100900,-0.093306,0.189212,-0.095906,0.100900]
:[-0.000000,-0.101330,-0.094177,0.190977,-0.096801,0.101330,-0.000000,-0.101330,-0.094177,0.190977,-0.096801,0.101330]
:[-0.000000,-0.101759,-0.095047,0.192743,-0.097696,0.101759,-0.000000,-0.101759,-0.095047,0.192743,-0.097696,0.101759]
:[-0.000000,-0.102186,-0.095918,0.194509,-0.098591,0.102186,-0.000000,-0.102186,-0.095918,0.194509,-0.098591,0.102186]
:[-0.000000,-0.102610,-0.096789,0.196274,-0.099486,0.102610,-0.000000,-0.102610,-0.096789,0.196274,-0.099486,0.102610]
:[-0.000000,-0.103033,-0.097659,0.198040,-0.100381,0.103033,-0.000000,-0.103033,-0.097659,0.198040,-0.100381,0.103033]
:[-0.000000,-0.103454,-0.098530,0.199807,-0.101276,0.103454,-0.000000,-0.103454,-0.098530,0.199807,-0.101276,0.103454]
:[-0.000000,-0.103873,-0.099401,0.201573,-0.102172,0.103873,-0.000000,-0.103873,-0.099401,0.201573,-0.102172,0.103873]
:[-0.000000,-0.104290,-0.100272,0.203339,-0.103067,0.104290,-0.000000,-0.104290,-0.100272,0.203339,-0.103067,0.104290]
:[-0.000000,-0.104706,-0.101143,0.205106,-0.103963,0.104706,-0.000000,-0.104706,-0.101143,0.205106,-0.103963,0.104706]
:[-0.000000,-0.105119,-0.102014,0.206872,-0.104858,0.105119,-0.000000,-0.105119,-0.102014,0.206872,-0.104858,0.105119]
